Group_ID,Site,Text,URL
205,overstock,Software,http://www.overstock.com/Books-Movies-Music-Games/Software/35/dept.html
205,bestbuy,Office & School Supplies,http://www.bestbuy.com/site/Office/Office-School-Supplies/pcmcat275600050000.c?id=pcmcat275600050000
205,bestbuy,Office Electronics,http://www.bestbuy.com/site/Office/Office-Electronics/abcat0805000.c?id=abcat0805000
205,bestbuy,Office Furniture,http://www.bestbuy.com/site/Office/Office-Furniture/abcat0809000.c?id=abcat0809000
205,bjs,Printers & Office Machines,http://www.bjs.com/computers/printers--office-machines.category.778.743.2001711.1
205,bjs,Office Products,http://www.bjs.com/office-supplies/office-products.category.1191.1143.2000613.1
205,bjs,Office Technology,http://www.bjs.com/office-supplies/office-technology.category.1316.1143.2000320.1
205,bjs,Office Furniture,http://www.bjs.com/office-supplies/office-furniture.category.1144.1143.2000999.1
205,overstock,Home Office Equipment,http://www.overstock.com/Electronics/Home-Office-Equipment/8/dept.html
205,overstock,General Office Supplies,http://www.overstock.com/Office-Supplies/General-Office-Supplies/182/dept.html
205,overstock,Office Electronics,http://www.overstock.com/Office-Supplies/Office-Electronics/186/dept.html
205,overstock,Office Furniture,http://www.overstock.com/Office-Supplies/Office-Furniture/310/dept.html
205,walmart,Office,http://www.walmart.com/cp/Office-Furniture/97116?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Furniture_Office
205,walmart,Business Office Furniture,http://www.walmart.com/browse/electronics/business-office-furniture/3944_546952_1071224/?_refineresult=true&povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Office_BusinessOfficeFurniture
205,walmart,Home Office Furniture,http://www.walmart.com/cp/office-furniture/97116?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Office_HomeOfficeFurniture
205,walmart,Office Supplies,http://www.walmart.com/cp/Office-Supplies/1046059?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Office_OfficeSupplies
205,walmart,Office Technology,http://www.walmart.com/cp/Office-Technology/1070964?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Office_OfficeTechnology
205,wayfair,Home Office Furniture,http://www.wayfair.com/Home-Office-Furniture-C332627.html
205,wayfair,Office Supplies & Equipment,http://www.wayfair.com/Office-Supplies-and-Equipment-C230453.html
205,bestbuy,Home Theater Systems,http://www.bestbuy.com/site/Audio/Home-Theater-Systems/abcat0203000.c?id=abcat0203000
205,bestbuy,TV & Home Theater Services,http://www.bestbuy.com/site/Geek-Squad/TV-Home-Theater-Services/pcmcat138100050024.c?id=pcmcat138100050024
205,bestbuy,Marine Electronics,http://www.bestbuy.com/site/Car-Audio-GPS/Marine-Electronics/pcmcat156300050006.c?id=pcmcat156300050006
205,bestbuy,Electronic Toys,http://www.bestbuy.com/site/Toys-Games/regularCat%3Apcmcat284400050063/pcmcat284400050063.c?id=pcmcat284400050063
205,bjs,Audio & Home Theater,http://www.bjs.com/electronics/audio--home-theater.category.161.160.2000259.1
205,overstock,Electronics,http://www.overstock.com/As-Seen-on-TV/Electronics/395/dept.html
205,walmart,Auto Electronics,http://www.walmart.com/cp/car-audio/3947?povid=cat121828-env999999-moduleA072012-lLinkGNAV1_AutoTires_AutoElectronics
205,walmart,Kids Electronics,http://www.walmart.com/browse/toys/kids-electronics/4171_119668/?_refineresult=true&catNavId=4171&povid=cat121828-env999999-moduleA072012-lLinkGNAV5_Toys_KidsElectronics
205,bjs,Kids' Furniture,http://www.bjs.com/toys/kids-furniture.category.3000000000000002041.808.2004169.1
205,bloomingdales,Kids,http://www1.bloomingdales.com/catalog/index.ognc?CategoryID=3866&PageID=16607087494679
205,overstock,Kids' Luggage & Bags,http://www.overstock.com/Luggage-Bags/Kids-Luggage-Bags/258/dept.html
205,overstock,Kids' & Teen Bedding,http://www.overstock.com/Bedding-Bath/Kids-Teen-Bedding/455/dept.html
205,walmart,Kids' & Teen Room,http://www.walmart.com/cp/kids-bedding/92352?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Furniture_KidsTeenRoom
205,wayfair,Baby & Kids Furniture,http://www.wayfair.com/Baby-and-Kids-Furniture-C215047.html
205,wayfair,Kids Bedroom Furniture,http://www.wayfair.com/Kids-Bedroom-Furniture-C215056.html
205,wayfair,Kids Playroom Furniture,http://www.wayfair.com/Kids-Playroom-Furniture-C545073.html
205,wayfair,Baby & Kids D�cor,http://www.wayfair.com/Baby-and-Kids-D%C3%A9cor-C492177.html
205,wayfair,Baby & Kids Bedding,http://www.wayfair.com/Baby-and-Kids-Bedding-C514751.html
206,bestbuy,Software & PC Games,http://www.bestbuy.com/site/Computers-PCs/Software-Games/abcat0508000.c?id=abcat0508000
206,bestbuy,Classic Video Game Systems,http://www.bestbuy.com/site/Video-Games/Classic-Video-Game-Systems/pcmcat270900050006.c?id=pcmcat270900050006
206,bestbuy,PC Gaming,http://www.bestbuy.com/site/Video-Games/PC-Games/abcat0712000.c?id=abcat0712000
206,bestbuy,Game Downloads,http://www.bestbuy.com/site/PC-Games/PC-Games-Downloads/pcmcat153600050007.c?id=pcmcat153600050007
206,bestbuy,Video Game Trade-In,http://www.bestbuy.com/site/olstemplatemapper.jsp?id=pcat17093&type=page
206,bestbuy,Game Room,http://www.bestbuy.com/site/Toys-Games/Game-Room/pcmcat274200050002.c?id=pcmcat274200050002
206,bestbuy,"Games, Puzzles & Cards",http://www.bestbuy.com/site/Toys-Games/Board-Games-Puzzles-Cards/pcmcat274200050008.c?id=pcmcat274200050008
206,bjs,Video Games & Systems,http://www.bjs.com/electronics/video-games--systems.category.223.160.2000352.1
206,bjs,Lawn Games,http://www.bjs.com/sports/lawn-games.category.132040.986.2003145.1
206,bjs,Game Room,http://www.bjs.com/sports/game-room.category.1015.986.2000278.1
206,bjs,Board & Family Games,http://www.bjs.com/toys/board--family-games.category.3000000000000038509.808.2005850.1
206,overstock,PC & Video Games,http://www.overstock.com/Books-Movies-Music-Games/PC-Video-Games/12/dept.html
206,walmart,Video Games,http://www.walmart.com/cp/Video-Games/2636?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Electronics_VideoGames
206,walmart,Game Room,http://www.walmart.com/cp/Game-Room/4158?povid=cat121828-env999999-moduleA072012-lLinkGNAV5_SportsFitnessOutdoors_GameRoom
206,walmart,Games & Puzzles,http://www.walmart.com/cp/Games-Game-Room/4191?povid=cat121828-env999999-moduleA072012-lLinkGNAV5_Toys_GamesPuzzles
206,walmart,Kids & Family Gaming,http://www.walmart.com/cp/Kids-and-Family-Gaming/1089665?povid=cat121828-env999999-moduleA072012-lLinkGNAV5_VideoGames_KidsFamilyGaming
206,walmart,PC Gaming,http://www.walmart.com/cp/1077504?povid=cat121828-env999999-moduleA072012-lLinkGNAV5_VideoGames_PCGaming
206,wayfair,Game Room Furniture,http://www.wayfair.com/Game-Room-Furniture-C215192.html
206,wayfair,Outdoor Games & Play,http://www.wayfair.com/Outdoor-Games-and-Play-C216137.html
206,wayfair,Game Room,http://www.wayfair.com/Game-Room-C539033.html
206,bestbuy,Home Theater Systems,http://www.bestbuy.com/site/Audio/Home-Theater-Systems/abcat0203000.c?id=abcat0203000
206,bestbuy,Compact System Cameras,http://www.bestbuy.com/site/Digital-Cameras/Compact-System-Cameras/pcmcat214000050005.c?id=pcmcat214000050005
206,bjs,Security Systems,http://www.bjs.com/electronics/security-systems.category.203.160.2000359.1
206,bestbuy,TV & Home Theater Services,http://www.bestbuy.com/site/Geek-Squad/TV-Home-Theater-Services/pcmcat138100050024.c?id=pcmcat138100050024
206,bestbuy,Marine Electronics,http://www.bestbuy.com/site/Car-Audio-GPS/Marine-Electronics/pcmcat156300050006.c?id=pcmcat156300050006
206,bestbuy,Office Electronics,http://www.bestbuy.com/site/Office/Office-Electronics/abcat0805000.c?id=abcat0805000
206,bestbuy,Electronic Toys,http://www.bestbuy.com/site/Toys-Games/regularCat%3Apcmcat284400050063/pcmcat284400050063.c?id=pcmcat284400050063
206,bjs,Audio & Home Theater,http://www.bjs.com/electronics/audio--home-theater.category.161.160.2000259.1
206,overstock,Office Electronics,http://www.overstock.com/Office-Supplies/Office-Electronics/186/dept.html
206,overstock,Electronics,http://www.overstock.com/As-Seen-on-TV/Electronics/395/dept.html
206,walmart,Auto Electronics,http://www.walmart.com/cp/car-audio/3947?povid=cat121828-env999999-moduleA072012-lLinkGNAV1_AutoTires_AutoElectronics
206,walmart,Kids Electronics,http://www.walmart.com/browse/toys/kids-electronics/4171_119668/?_refineresult=true&catNavId=4171&povid=cat121828-env999999-moduleA072012-lLinkGNAV5_Toys_KidsElectronics
206,bjs,Kids' Furniture,http://www.bjs.com/toys/kids-furniture.category.3000000000000002041.808.2004169.1
206,bloomingdales,Kids,http://www1.bloomingdales.com/catalog/index.ognc?CategoryID=3866&PageID=16607087494679
206,overstock,Kids' Luggage & Bags,http://www.overstock.com/Luggage-Bags/Kids-Luggage-Bags/258/dept.html
206,overstock,Kids' & Teen Bedding,http://www.overstock.com/Bedding-Bath/Kids-Teen-Bedding/455/dept.html
206,walmart,Kids' & Teen Room,http://www.walmart.com/cp/kids-bedding/92352?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Furniture_KidsTeenRoom
206,wayfair,Baby & Kids Furniture,http://www.wayfair.com/Baby-and-Kids-Furniture-C215047.html
206,wayfair,Kids Bedroom Furniture,http://www.wayfair.com/Kids-Bedroom-Furniture-C215056.html
206,wayfair,Kids Playroom Furniture,http://www.wayfair.com/Kids-Playroom-Furniture-C545073.html
206,wayfair,Baby & Kids D�cor,http://www.wayfair.com/Baby-and-Kids-D%C3%A9cor-C492177.html
206,wayfair,Baby & Kids Bedding,http://www.wayfair.com/Baby-and-Kids-Bedding-C514751.html
207,bestbuy,TVs,http://www.bestbuy.com/site/TV-Video/Televisions/abcat0101000.c?id=abcat0101000
207,bestbuy,Smart TVs & Devices,http://www.bestbuy.com/site/TV-Home-Theater/Smart-TVs-Devices/abcat0103000.c?id=abcat0103000
207,bestbuy,TV & Internet Service Providers,http://www.bestbuy.com/site/TV-Video/Cable-Satellite-TV/abcat0105000.c?id=abcat0105000
207,bestbuy,"TV Stands, Mounts & Storage",http://www.bestbuy.com/site/TV-Video/Stands-Mounts-Storage/abcat0106000.c?id=abcat0106000
207,bestbuy,TV & Home Theater Services,http://www.bestbuy.com/site/Geek-Squad/TV-Home-Theater-Services/pcmcat138100050024.c?id=pcmcat138100050024
207,bestbuy,Movies & TV Shows,http://www.bestbuy.com/site/Music-Movies/DVD-Blu-Ray-Movies-TV/cat02015.c?id=cat02015
207,walmart,TV & Video,http://www.walmart.com/cp/TV-Video/1060825?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Electronics_TVVideo
207,walmart,TV Stands & ,http://www.walmart.com/cp/Home-Entertainment/635499?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Furniture_TVStands
207,walmart,TV Shows (DVD),http://www.walmart.com/cp/TV-Shows/530719?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Movies_TVShowsDVD
207,walmart,Auto Services,http://www.walmart.com/cp/Walmart-Tire-Lube-Express-Services/1087266?povid=cat121828-env999999-moduleA072012-lLinkGNAV1_AutoTires_WalmartTire&LubeExpress
207,walmart,Cell Phones & Services,http://www.walmart.com/cp/Cell-Phones-Accessories-Service-Plans/542371?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Electronics_CellPhonesServices
207,walmart,Rx Services & Savings Programs,http://www.walmart.com/cp/Pharmacy-Services-Saving-Program/1088607?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Pharmacy_RxServicesSavingsPrograms
207,bestbuy,Home Theater Systems,http://www.bestbuy.com/site/Audio/Home-Theater-Systems/abcat0203000.c?id=abcat0203000
207,bestbuy,Marine Electronics,http://www.bestbuy.com/site/Car-Audio-GPS/Marine-Electronics/pcmcat156300050006.c?id=pcmcat156300050006
207,bestbuy,Office Electronics,http://www.bestbuy.com/site/Office/Office-Electronics/abcat0805000.c?id=abcat0805000
207,bestbuy,Electronic Toys,http://www.bestbuy.com/site/Toys-Games/regularCat%3Apcmcat284400050063/pcmcat284400050063.c?id=pcmcat284400050063
207,bjs,Audio & Home Theater,http://www.bjs.com/electronics/audio--home-theater.category.161.160.2000259.1
207,overstock,Office Electronics,http://www.overstock.com/Office-Supplies/Office-Electronics/186/dept.html
207,overstock,Electronics,http://www.overstock.com/As-Seen-on-TV/Electronics/395/dept.html
207,walmart,Auto Electronics,http://www.walmart.com/cp/car-audio/3947?povid=cat121828-env999999-moduleA072012-lLinkGNAV1_AutoTires_AutoElectronics
207,walmart,Kids Electronics,http://www.walmart.com/browse/toys/kids-electronics/4171_119668/?_refineresult=true&catNavId=4171&povid=cat121828-env999999-moduleA072012-lLinkGNAV5_Toys_KidsElectronics
208,walmart,Auto Batteries,http://www.walmart.com/cp/Auto-Batteries/1104292?povid=cat121828-env999999-moduleA0011813-lLinkGNAV1_AutoTires_AutoBatteries
208,walmart,Auto Electronics,http://www.walmart.com/cp/car-audio/3947?povid=cat121828-env999999-moduleA072012-lLinkGNAV1_AutoTires_AutoElectronics
208,walmart,Auto Services,http://www.walmart.com/cp/Walmart-Tire-Lube-Express-Services/1087266?povid=cat121828-env999999-moduleA072012-lLinkGNAV1_AutoTires_WalmartTire&LubeExpress
208,bestbuy,TV & Internet Service Providers,http://www.bestbuy.com/site/TV-Video/Cable-Satellite-TV/abcat0105000.c?id=abcat0105000
208,bestbuy,TV & Home Theater Services,http://www.bestbuy.com/site/Geek-Squad/TV-Home-Theater-Services/pcmcat138100050024.c?id=pcmcat138100050024
208,walmart,Cell Phones & Services,http://www.walmart.com/cp/Cell-Phones-Accessories-Service-Plans/542371?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Electronics_CellPhonesServices
208,walmart,Rx Services & Savings Programs,http://www.walmart.com/cp/Pharmacy-Services-Saving-Program/1088607?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Pharmacy_RxServicesSavingsPrograms
208,bestbuy,Home Theater Systems,http://www.bestbuy.com/site/Audio/Home-Theater-Systems/abcat0203000.c?id=abcat0203000
208,bestbuy,Marine Electronics,http://www.bestbuy.com/site/Car-Audio-GPS/Marine-Electronics/pcmcat156300050006.c?id=pcmcat156300050006
208,bestbuy,Office Electronics,http://www.bestbuy.com/site/Office/Office-Electronics/abcat0805000.c?id=abcat0805000
208,bestbuy,Electronic Toys,http://www.bestbuy.com/site/Toys-Games/regularCat%3Apcmcat284400050063/pcmcat284400050063.c?id=pcmcat284400050063
208,bjs,Audio & Home Theater,http://www.bjs.com/electronics/audio--home-theater.category.161.160.2000259.1
208,overstock,Office Electronics,http://www.overstock.com/Office-Supplies/Office-Electronics/186/dept.html
208,overstock,Electronics,http://www.overstock.com/As-Seen-on-TV/Electronics/395/dept.html
208,walmart,Kids Electronics,http://www.walmart.com/browse/toys/kids-electronics/4171_119668/?_refineresult=true&catNavId=4171&povid=cat121828-env999999-moduleA072012-lLinkGNAV5_Toys_KidsElectronics
208,bestbuy,Household Batteries,http://www.bestbuy.com/site/Home/Household-Batteries/pcmcat303600050001.c?id=pcmcat303600050001
208,bjs,Batteries,http://www.bjs.com/electronics/batteries.category.121503.160.2001330.1
208,walmart,Batteries,http://www.walmart.com/browse/grocery/household-batteries/976759_1005839_1076905/?_refineresult=true&povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Grocery_Batteries
209,walmart,Rx Services & Savings Programs,http://www.walmart.com/cp/Pharmacy-Services-Saving-Program/1088607?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Pharmacy_RxServicesSavingsPrograms
209,bestbuy,TV & Internet Service Providers,http://www.bestbuy.com/site/TV-Video/Cable-Satellite-TV/abcat0105000.c?id=abcat0105000
209,bestbuy,TV & Home Theater Services,http://www.bestbuy.com/site/Geek-Squad/TV-Home-Theater-Services/pcmcat138100050024.c?id=pcmcat138100050024
209,walmart,Auto Services,http://www.walmart.com/cp/Walmart-Tire-Lube-Express-Services/1087266?povid=cat121828-env999999-moduleA072012-lLinkGNAV1_AutoTires_WalmartTire&LubeExpress
209,walmart,Cell Phones & Services,http://www.walmart.com/cp/Cell-Phones-Accessories-Service-Plans/542371?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Electronics_CellPhonesServices
210,walmart,Rx Services & Savings Programs,http://www.walmart.com/cp/Pharmacy-Services-Saving-Program/1088607?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Pharmacy_RxServicesSavingsPrograms
210,bestbuy,TV & Internet Service Providers,http://www.bestbuy.com/site/TV-Video/Cable-Satellite-TV/abcat0105000.c?id=abcat0105000
210,bestbuy,TV & Home Theater Services,http://www.bestbuy.com/site/Geek-Squad/TV-Home-Theater-Services/pcmcat138100050024.c?id=pcmcat138100050024
210,walmart,Auto Services,http://www.walmart.com/cp/Walmart-Tire-Lube-Express-Services/1087266?povid=cat121828-env999999-moduleA072012-lLinkGNAV1_AutoTires_WalmartTire&LubeExpress
210,walmart,Cell Phones & Services,http://www.walmart.com/cp/Cell-Phones-Accessories-Service-Plans/542371?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Electronics_CellPhonesServices
211,bestbuy,TVs,http://www.bestbuy.com/site/TV-Video/Televisions/abcat0101000.c?id=abcat0101000
211,bestbuy,Smart TVs & Devices,http://www.bestbuy.com/site/TV-Home-Theater/Smart-TVs-Devices/abcat0103000.c?id=abcat0103000
211,bestbuy,TV & Internet Service Providers,http://www.bestbuy.com/site/TV-Video/Cable-Satellite-TV/abcat0105000.c?id=abcat0105000
211,bestbuy,"TV Stands, Mounts & Storage",http://www.bestbuy.com/site/TV-Video/Stands-Mounts-Storage/abcat0106000.c?id=abcat0106000
211,bestbuy,TV & Home Theater Services,http://www.bestbuy.com/site/Geek-Squad/TV-Home-Theater-Services/pcmcat138100050024.c?id=pcmcat138100050024
211,bestbuy,Movies & TV Shows,http://www.bestbuy.com/site/Music-Movies/DVD-Blu-Ray-Movies-TV/cat02015.c?id=cat02015
211,walmart,TV & Video,http://www.walmart.com/cp/TV-Video/1060825?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Electronics_TVVideo
211,walmart,TV Stands & ,http://www.walmart.com/cp/Home-Entertainment/635499?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Furniture_TVStands
211,walmart,TV Shows (DVD),http://www.walmart.com/cp/TV-Shows/530719?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Movies_TVShowsDVD
211,bjs,Networking & Internet,http://www.bjs.com/computers/networking--internet.category.806.743.2000709.1
211,walmart,Auto Services,http://www.walmart.com/cp/Walmart-Tire-Lube-Express-Services/1087266?povid=cat121828-env999999-moduleA072012-lLinkGNAV1_AutoTires_WalmartTire&LubeExpress
211,walmart,Cell Phones & Services,http://www.walmart.com/cp/Cell-Phones-Accessories-Service-Plans/542371?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Electronics_CellPhonesServices
211,walmart,Rx Services & Savings Programs,http://www.walmart.com/cp/Pharmacy-Services-Saving-Program/1088607?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Pharmacy_RxServicesSavingsPrograms
211,bestbuy,Networking & Wireless,http://www.bestbuy.com/site/Computers-PCs/Networking/abcat0503000.c?id=abcat0503000
211,bestbuy,Verizon Wireless,http://www.bestbuy.com/site/Mobile-Cell-Phones/Verizon-Wireless/pcmcat208100050003.c?id=pcmcat208100050003
212,bestbuy,TV & Internet Service Providers,http://www.bestbuy.com/site/TV-Video/Cable-Satellite-TV/abcat0105000.c?id=abcat0105000
212,bjs,Networking & Internet,http://www.bjs.com/computers/networking--internet.category.806.743.2000709.1
212,bestbuy,TV & Home Theater Services,http://www.bestbuy.com/site/Geek-Squad/TV-Home-Theater-Services/pcmcat138100050024.c?id=pcmcat138100050024
212,walmart,Auto Services,http://www.walmart.com/cp/Walmart-Tire-Lube-Express-Services/1087266?povid=cat121828-env999999-moduleA072012-lLinkGNAV1_AutoTires_WalmartTire&LubeExpress
212,walmart,Cell Phones & Services,http://www.walmart.com/cp/Cell-Phones-Accessories-Service-Plans/542371?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Electronics_CellPhonesServices
212,walmart,Rx Services & Savings Programs,http://www.walmart.com/cp/Pharmacy-Services-Saving-Program/1088607?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Pharmacy_RxServicesSavingsPrograms
213,walmart,Rx Services & Savings Programs,http://www.walmart.com/cp/Pharmacy-Services-Saving-Program/1088607?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Pharmacy_RxServicesSavingsPrograms
213,bestbuy,TV & Internet Service Providers,http://www.bestbuy.com/site/TV-Video/Cable-Satellite-TV/abcat0105000.c?id=abcat0105000
213,bestbuy,TV & Home Theater Services,http://www.bestbuy.com/site/Geek-Squad/TV-Home-Theater-Services/pcmcat138100050024.c?id=pcmcat138100050024
213,walmart,Auto Services,http://www.walmart.com/cp/Walmart-Tire-Lube-Express-Services/1087266?povid=cat121828-env999999-moduleA072012-lLinkGNAV1_AutoTires_WalmartTire&LubeExpress
213,walmart,Cell Phones & Services,http://www.walmart.com/cp/Cell-Phones-Accessories-Service-Plans/542371?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Electronics_CellPhonesServices
214,bestbuy,TVs,http://www.bestbuy.com/site/TV-Video/Televisions/abcat0101000.c?id=abcat0101000
214,bestbuy,Smart TVs & Devices,http://www.bestbuy.com/site/TV-Home-Theater/Smart-TVs-Devices/abcat0103000.c?id=abcat0103000
214,bestbuy,TV & Internet Service Providers,http://www.bestbuy.com/site/TV-Video/Cable-Satellite-TV/abcat0105000.c?id=abcat0105000
214,bestbuy,"TV Stands, Mounts & Storage",http://www.bestbuy.com/site/TV-Video/Stands-Mounts-Storage/abcat0106000.c?id=abcat0106000
214,bestbuy,TV & Home Theater Services,http://www.bestbuy.com/site/Geek-Squad/TV-Home-Theater-Services/pcmcat138100050024.c?id=pcmcat138100050024
214,bestbuy,Movies & TV Shows,http://www.bestbuy.com/site/Music-Movies/DVD-Blu-Ray-Movies-TV/cat02015.c?id=cat02015
214,walmart,TV & Video,http://www.walmart.com/cp/TV-Video/1060825?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Electronics_TVVideo
214,walmart,TV Stands & ,http://www.walmart.com/cp/Home-Entertainment/635499?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Furniture_TVStands
214,walmart,TV Shows (DVD),http://www.walmart.com/cp/TV-Shows/530719?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Movies_TVShowsDVD
214,walmart,Auto Services,http://www.walmart.com/cp/Walmart-Tire-Lube-Express-Services/1087266?povid=cat121828-env999999-moduleA072012-lLinkGNAV1_AutoTires_WalmartTire&LubeExpress
214,walmart,Cell Phones & Services,http://www.walmart.com/cp/Cell-Phones-Accessories-Service-Plans/542371?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Electronics_CellPhonesServices
214,walmart,Rx Services & Savings Programs,http://www.walmart.com/cp/Pharmacy-Services-Saving-Program/1088607?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Pharmacy_RxServicesSavingsPrograms
215,bestbuy,No-Contract Phones,http://www.bestbuy.com/site/Mobile-Cell-Phones/No-Contract-Phones/abcat0801002.c?id=abcat0801002
215,bestbuy,Unlocked Phones,http://www.bestbuy.com/site/Mobile-Cell-Phones/Unlocked-Mobile-Phones/pcmcat156400050037.c?id=pcmcat156400050037
215,walmart,Cell Phones & Services,http://www.walmart.com/cp/Cell-Phones-Accessories-Service-Plans/542371?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Electronics_CellPhonesServices
215,bestbuy,TV & Internet Service Providers,http://www.bestbuy.com/site/TV-Video/Cable-Satellite-TV/abcat0105000.c?id=abcat0105000
215,bestbuy,TV & Home Theater Services,http://www.bestbuy.com/site/Geek-Squad/TV-Home-Theater-Services/pcmcat138100050024.c?id=pcmcat138100050024
215,walmart,Auto Services,http://www.walmart.com/cp/Walmart-Tire-Lube-Express-Services/1087266?povid=cat121828-env999999-moduleA072012-lLinkGNAV1_AutoTires_WalmartTire&LubeExpress
215,walmart,Rx Services & Savings Programs,http://www.walmart.com/cp/Pharmacy-Services-Saving-Program/1088607?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Pharmacy_RxServicesSavingsPrograms
216,bjs,Baby Toys,http://www.bjs.com/baby/baby-toys.category.26508.1035.2002450.1
216,bjs,Baby Gifts,http://www.bjs.com/baby/baby-gifts.category.26507.1035.2002452.1
216,overstock,Baby Bedding,http://www.overstock.com/Baby/Baby-Bedding/265/dept.html
216,overstock,Baby Clothing,http://www.overstock.com/Baby/Baby-Clothing/271/dept.html
216,overstock,Baby Furniture,http://www.overstock.com/Baby/Baby-Furniture/266/dept.html
216,overstock,Baby Gifts,http://www.overstock.com/Baby/Baby-Gifts/121/dept.html
216,overstock,Baby Toys,http://www.overstock.com/Baby/Baby-Toys/272/dept.html
216,overstock,Baby,http://www.overstock.com/Main-Street-Revolution/Baby/365/dept.html
216,walmart,Baby,http://www.walmart.com/cp/baby-clothes/584291?povid=cat121828-env999999-moduleA072012-lLinkGNAV1_Apparel_Baby
216,walmart,Baby Registry,http://www.walmart.com/babyregistry?povid=cat121828-env999999-moduleA072012-lLinkGNAV1_Baby_BabyRegistry
216,walmart,Baby Bath & Skin Care,http://www.walmart.com/browse/baby/baby-bath-skin-care/5427_1097005/?_refineresult=true&povid=cat121828-env999999-moduleA082112-lLinkGNAV1_Baby_BabyBathSkinCare
216,walmart,Baby Gear,http://www.walmart.com/cp/baby-gear/86323?povid=cat121828-env999999-moduleA072012-lLinkGNAV1_Baby_BabyGear
216,walmart,Gifts for Baby,http://www.walmart.com/cp/538387?povid=cat121828-env999999-moduleA092212-lLinkGNAV1_Baby_GiftsforBaby
216,wayfair,Baby & Kids Furniture,http://www.wayfair.com/Baby-and-Kids-Furniture-C215047.html
216,wayfair,Baby & Kids D�cor,http://www.wayfair.com/Baby-and-Kids-D%C3%A9cor-C492177.html
216,wayfair,Baby & Kids Bedding,http://www.wayfair.com/Baby-and-Kids-Bedding-C514751.html
216,wayfair,Baby Gear,http://www.wayfair.com/Baby-Gear-C216085.html
216,wayfair,Baby Safety,http://www.wayfair.com/Baby-Safety-C428073.html
216,wayfair,Baby & Toddler Feeding,http://www.wayfair.com/Baby-and-Toddler-Feeding-C428072.html
216,bestbuy,Electronic Toys,http://www.bestbuy.com/site/Toys-Games/regularCat%3Apcmcat284400050063/pcmcat284400050063.c?id=pcmcat284400050063
216,bestbuy,Stuffed Animals & Plush Toys,http://www.bestbuy.com/site/Toys-Games/Stuffed-Animals-Plush-Toys/pcmcat240400050068.c?id=pcmcat240400050068
216,bestbuy,Vehicles & Remote Control Toys,http://www.bestbuy.com/site/Toys-Games/regularCat%3Apcmcat284400050100/pcmcat284400050100.c?id=pcmcat284400050100
216,bjs,Bikes & Riding Toys,http://www.bjs.com/toys/bikes--riding-toys.category.818.808.2000078.1
216,bjs,Vehicles & Remote Control Toys,http://www.bjs.com/toys/vehicles--remote-control-toys.category.836.808.2002749.1
216,bjs,Learning Toys & Musical Instruments,http://www.bjs.com/toys/learning-toys--musical-instruments.category.840.808.2000477.1
216,overstock,Toys & Hobbies,http://www.overstock.com/Sports-Toys/Toys-Hobbies/49/dept.html
216,overstock,Pet Toys,http://www.overstock.com/Pet-Supplies/Pet-Toys/334/dept.html
216,walmart,Activities & Toys,http://www.walmart.com/cp/491351?povid=cat121828-env999999-moduleA082112-lLinkGNAV1_Baby_ActivitiesToys
216,walmart,Bikes and Riding Toys,http://www.walmart.com/cp/bikes-scooters-skates/133073?povid=cat121828-env999999-moduleA072012-lLinkGNAV5_SportsFitnessOutdoors_BikesandRidingToys
