Group_ID,Site,Text,URL
16,amazon,Athletic & Outdoor Clothing,http://www.amazon.com/Apparel/b/ref=sd_allcat_athcloth/185-2659415-1292738?ie=UTF8&node=2206626011
16,overstock,Clothing & Shoes,http://www.overstock.com/Clothing-Shoes/7/store.html
16,amazon,Shoes,http://www.amazon.com/shoes-men-women-kids-baby/b/ref=sd_allcat_shoe/185-2659415-1292738?ie=UTF8&node=672123011
16,walmart,"Apparel, Shoes & Accessories",http://www.walmart.com/cp/Apparel/5438?povid=cat121828-env999999-moduleA072012-lLinkGNAV1_Apparel_ApparelShoesAccessories
16,amazon,Kindle E-reader Accessories,http://www.amazon.com/b/ref=sd_allcat_kacce/185-2659415-1292738?ie=UTF8&node=5916440011
16,amazon,Kindle Fire Accessories,http://www.amazon.com/b/ref=sd_allcat_kaccf/185-2659415-1292738?ie=UTF8&node=5916439011
16,amazon,Electronics Accessories,http://www.amazon.com/b/ref=sd_allcat_elec_acc/185-2659415-1292738?ie=UTF8&node=5745855011
16,amazon,Accessories,http://www.amazon.com/Handbags-Designer-Sunglasses-iPod-Case/b/ref=sd_allcat_cla/185-2659415-1292738?ie=UTF8&node=1036700
16,amazon,Automotive Parts & Accessories,http://www.amazon.com/automotive-auto-truck-replacements-parts/b/ref=sd_allcat_apa/185-2659415-1292738?ie=UTF8&node=15684181
16,amazon,Music on Kindle Fire,http://www.amazon.com/gp/feature.html/ref=sd_allcat_fire_music/185-2659415-1292738?ie=UTF8&docId=1000825251
16,amazon,Kindle,http://www.amazon.com/dp/B007HCCNJU/ref=sd_allcat_kdptq/185-2659415-1292738
16,amazon,Kindle Paperwhite,http://www.amazon.com/dp/B007OZNZG0/ref=sd_allcat_kdpclw/185-2659415-1292738
16,amazon,Kindle Paperwhite 3G,http://www.amazon.com/dp/B007OZNUCE/ref=sd_allcat_kdpclwn/185-2659415-1292738
16,amazon,Kindle Books,http://www.amazon.com/Kindle-eBooks/b/ref=sd_allcat_kbo/185-2659415-1292738?ie=UTF8&node=1286228011
16,amazon,Kindle Owners' Lending Library,http://www.amazon.com/gp/redirect.html/ref=sd_allcat_kds/185-2659415-1292738?ie=UTF8&location=%2Fkindlelendinglibrary
16,amazon,Kindle Cloud Reader,http://www.amazon.comhttps://www.amazon.com:443/gp/redirect.html/ref=sd_allcat_kcr/185-2659415-1292738?location=https://read.amazon.com/&token=34AD60CFC4DCD7A97D4E2F4A4A7C4149FBEEF236
16,amazon,Free Kindle Reading Apps,http://www.amazon.com/gp/feature.html/ref=sd_allcat_karl/185-2659415-1292738?ie=UTF8&docId=1000493771
16,amazon,Manage Your Kindle,http://www.amazon.com/gp/digital/fiona/manage/ref=sd_allcat_myk/185-2659415-1292738
16,amazon,Your Games & Software Library,http://www.amazon.com/gp/swvgdtt/your-account/manage-downloads.html/ref=sd_allcat_dgs_gsl/185-2659415-1292738
16,amazon,Games,http://www.amazon.com/b/ref=sd_allcat_adr_gam/185-2659415-1292738?ie=UTF8&node=2478844011
16,amazon,Digital Games,http://www.amazon.com/Game-Downloads/b/ref=sd_allcat_dgs_gam/185-2659415-1292738?ie=UTF8&node=979455011
16,amazon,Free-to-Play Games,http://www.amazon.com/b/ref=sd_allcat_dgs_ftp/185-2659415-1292738?ie=UTF8&node=5267605011
16,amazon,Video Games,http://www.amazon.com/computer-video-games-hardware-accessories/b/ref=sd_allcat_cvg/185-2659415-1292738?ie=UTF8&node=468642
16,amazon,Video Games & Consoles,http://www.amazon.com/b/ref=sd_allcat_video_games_consoles/185-2659415-1292738?ie=UTF8&node=7021207011
16,amazon,Toys & Games,http://www.amazon.com/toys/b/ref=sd_allcat_tg/185-2659415-1292738?ie=UTF8&node=165793011
16,amazon,Video Games for Kids,http://www.amazon.com/Kids-Family/b/ref=sd_allcat_cvg/185-2659415-1292738?ie=UTF8&node=471306
16,bestbuy,Video Games,http://www.bestbuy.com/site/Electronics/Video-Games/abcat0700000.c?id=abcat0700000
16,bestbuy,Toys & Games,http://www.bestbuy.com/site/Home/Toys-Games/pcmcat252700050006.c?id=pcmcat252700050006
16,walmart,Game Time,http://www.walmart.com/cp/1091906?povid=cat121828-env999999-moduleA072012-lLinkGNAV1_Campaign_GameTime
16,walmart,Video Games,http://www.walmart.com/cp/Video-Games/2636?povid=cat121828-env999999-moduleA072012-lLinkGNAV5_VideoGames
16,bjs,Toys,http://www.bjs.com/toys.category.808.2000705
16,overstock,Sports & Toys,http://www.overstock.com/Sports-Toys/5/store.html
16,walmart,Toys,http://www.walmart.com/cp/Toys/4171?povid=cat121828-env999999-moduleA072012-lLinkGNAV5_Toys
16,amazon,Boating & Water Sports,http://www.amazon.com/Boating-Water-Sports-Outdoors/b/ref=sd_allcat_btwt/185-2659415-1292738?ie=UTF8&node=3421331
16,amazon,Team Sports,http://www.amazon.com/Team-Sports-Outdoors/b/ref=sd_allcat_teamsp/185-2659415-1292738?ie=UTF8&node=706809011
16,amazon,Sports Collectibles,http://www.amazon.com/Sports-Collectibles/b/ref=sd_allcat_sprt_cllct/185-2659415-1292738?ie=UTF8&node=3250697011
16,amazon,All Sports & Outdoors,http://www.amazon.com/sporting-goods-clothing-cycling-exercise/b/ref=sd_allcat_sg/185-2659415-1292738?ie=UTF8&node=3375251
16,bestbuy,"Health, Fitness & Sports",http://www.bestbuy.com/site/Electronics/Health-Fitness/pcmcat242800050021.c?id=pcmcat242800050021
16,bjs,Sports,http://www.bjs.com/sports.category.986.2000149
16,walmart,"Sports, Fitness & Outdoors",http://www.walmart.com/cp/sports-outdoors/4125?povid=cat121828-env999999-moduleA072012-lLinkGNAV5_SportsFitnessOutdoors
16,amazon,Outdoor Recreation,http://www.amazon.com/Outdoor-Recreation/b/ref=sd_allcat_outrec/185-2659415-1292738?ie=UTF8&node=706814011
16,wayfair,Outdoor,http://www.wayfair.com/Outdoor-C32334.html
17,amazon,Automotive Parts & Accessories,http://www.amazon.com/automotive-auto-truck-replacements-parts/b/ref=sd_allcat_apa/185-2659415-1292738?ie=UTF8&node=15684181
17,amazon,Automotive Tools & Equipment,http://www.amazon.com/Tools-Equipment-Automotive/b/ref=sd_allcat_ate/185-2659415-1292738?ie=UTF8&node=15706941
17,amazon,Kindle E-reader Accessories,http://www.amazon.com/b/ref=sd_allcat_kacce/185-2659415-1292738?ie=UTF8&node=5916440011
17,amazon,Kindle Fire Accessories,http://www.amazon.com/b/ref=sd_allcat_kaccf/185-2659415-1292738?ie=UTF8&node=5916439011
17,amazon,Electronics Accessories,http://www.amazon.com/b/ref=sd_allcat_elec_acc/185-2659415-1292738?ie=UTF8&node=5745855011
17,amazon,Accessories,http://www.amazon.com/Handbags-Designer-Sunglasses-iPod-Case/b/ref=sd_allcat_cla/185-2659415-1292738?ie=UTF8&node=1036700
17,walmart,"Apparel, Shoes & Accessories",http://www.walmart.com/cp/Apparel/5438?povid=cat121828-env999999-moduleA072012-lLinkGNAV1_Apparel_ApparelShoesAccessories
18,amazon,Car Electronics & GPS,http://www.amazon.com/Car-Electronics/b/ref=sd_allcat_ceg/185-2659415-1292738?ie=UTF8&node=1077068
18,bestbuy,"Car, Marine & GPS",http://www.bestbuy.com/site/Electronics/Car-Audio-GPS/abcat0300000.c?id=abcat0300000
18,amazon,"Vehicle, GPS & Navigation",http://www.amazon.com/b/ref=sd_allcat_vehicle_gps_nav/185-2659415-1292738?ie=UTF8&node=7000941011
18,amazon,TV & Home Theater,http://www.amazon.com/Televisions-Video/b/ref=sd_allcat_tv_home_theater/185-2659415-1292738?ie=UTF8&node=1266092011
18,amazon,Electronics Accessories,http://www.amazon.com/b/ref=sd_allcat_elec_acc/185-2659415-1292738?ie=UTF8&node=5745855011
18,amazon,Trade In Electronics,http://www.amazon.com/Electronics-Trade-In/b/ref=sd_allcat_trade_in_elec/185-2659415-1292738?ie=UTF8&node=2226766011
18,bestbuy,TV & Home Theater,http://www.bestbuy.com/site/Electronics/TV-Video/abcat0100000.c?id=abcat0100000
18,bjs,Electronics,http://www.bjs.com/electronics.category.160.2002336
18,overstock,Electronics,http://www.overstock.com/Electronics/2/store.html
18,walmart,Electronics,http://www.walmart.com/cp/Electronics/3944?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Electronics
19,amazon,"Vehicle, GPS & Navigation",http://www.amazon.com/b/ref=sd_allcat_vehicle_gps_nav/185-2659415-1292738?ie=UTF8&node=7000941011
19,amazon,Car Electronics & GPS,http://www.amazon.com/Car-Electronics/b/ref=sd_allcat_ceg/185-2659415-1292738?ie=UTF8&node=1077068
19,bestbuy,"Car, Marine & GPS",http://www.bestbuy.com/site/Electronics/Car-Audio-GPS/abcat0300000.c?id=abcat0300000
20,amazon,Car Electronics & GPS,http://www.amazon.com/Car-Electronics/b/ref=sd_allcat_ceg/185-2659415-1292738?ie=UTF8&node=1077068
20,bestbuy,"Car, Marine & GPS",http://www.bestbuy.com/site/Electronics/Car-Audio-GPS/abcat0300000.c?id=abcat0300000
20,amazon,"Vehicle, GPS & Navigation",http://www.amazon.com/b/ref=sd_allcat_vehicle_gps_nav/185-2659415-1292738?ie=UTF8&node=7000941011
21,overstock,Worldstock Fair Trade,http://www.overstock.com/Worldstock-Fair-Trade/6/store.html
21,amazon,Trade In Electronics,http://www.amazon.com/Electronics-Trade-In/b/ref=sd_allcat_trade_in_elec/185-2659415-1292738?ie=UTF8&node=2226766011
22,amazon,MP3 Music Store,http://www.amazon.com/MP3-Music-Download/b/ref=sd_allcat_mp3_str/185-2659415-1292738?ie=UTF8&node=163856011
22,amazon,Music on Kindle Fire,http://www.amazon.com/gp/feature.html/ref=sd_allcat_fire_music/185-2659415-1292738?ie=UTF8&docId=1000825251
22,amazon,Music,http://www.amazon.com/music-rock-classical-pop-jazz/b/ref=sd_allcat_mu/185-2659415-1292738?ie=UTF8&node=5174
22,amazon,Musical Instruments,http://www.amazon.com/musical-instruments-accessories-sound-recording/b/ref=sd_allcat_mi/185-2659415-1292738?ie=UTF8&node=11091801
22,bestbuy,Movies & Music,http://www.bestbuy.com/site/Electronics/Music-Movies/abcat0600000.c?id=abcat0600000
22,bestbuy,Musical Instruments,http://www.bestbuy.com/site/Audio/Musical-Instruments/abcat0207000.c?id=abcat0207000
22,walmart,Music,http://www.walmart.com/cp/Music/4104?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Music
22,amazon,Movies & TV,http://www.amazon.com/movies-tv-dvd-bluray/b/ref=sd_allcat_mov/185-2659415-1292738?ie=UTF8&node=2625373011
22,walmart,Movies,http://www.walmart.com/cp/movies-tv/4096?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Movies
22,amazon,TV & Home Theater,http://www.amazon.com/Televisions-Video/b/ref=sd_allcat_tv_home_theater/185-2659415-1292738?ie=UTF8&node=1266092011
22,bestbuy,TV & Home Theater,http://www.bestbuy.com/site/Electronics/TV-Video/abcat0100000.c?id=abcat0100000
22,overstock,As Seen on TV,http://www.overstock.com/As-Seen-on-TV/40/store.html
22,walmart,As Seen On TV,http://www.walmart.com/browse/0/0/?_refineresult=true&facet=special_offers%3AAs+Seen+On+TV&povid=cat121828-env999999-moduleA022113-lLinkGNAV1_AsSeenOnTV
22,amazon,Electronics Accessories,http://www.amazon.com/b/ref=sd_allcat_elec_acc/185-2659415-1292738?ie=UTF8&node=5745855011
22,amazon,Trade In Electronics,http://www.amazon.com/Electronics-Trade-In/b/ref=sd_allcat_trade_in_elec/185-2659415-1292738?ie=UTF8&node=2226766011
22,amazon,Car Electronics & GPS,http://www.amazon.com/Car-Electronics/b/ref=sd_allcat_ceg/185-2659415-1292738?ie=UTF8&node=1077068
22,bjs,Electronics,http://www.bjs.com/electronics.category.160.2002336
22,overstock,Electronics,http://www.overstock.com/Electronics/2/store.html
22,walmart,Electronics,http://www.walmart.com/cp/Electronics/3944?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Electronics
22,amazon,Kindle E-reader Accessories,http://www.amazon.com/b/ref=sd_allcat_kacce/185-2659415-1292738?ie=UTF8&node=5916440011
22,amazon,Kindle Fire Accessories,http://www.amazon.com/b/ref=sd_allcat_kaccf/185-2659415-1292738?ie=UTF8&node=5916439011
22,amazon,Accessories,http://www.amazon.com/Handbags-Designer-Sunglasses-iPod-Case/b/ref=sd_allcat_cla/185-2659415-1292738?ie=UTF8&node=1036700
22,amazon,Automotive Parts & Accessories,http://www.amazon.com/automotive-auto-truck-replacements-parts/b/ref=sd_allcat_apa/185-2659415-1292738?ie=UTF8&node=15684181
22,walmart,"Apparel, Shoes & Accessories",http://www.walmart.com/cp/Apparel/5438?povid=cat121828-env999999-moduleA072012-lLinkGNAV1_Apparel_ApparelShoesAccessories
22,amazon,Kindle,http://www.amazon.com/dp/B007HCCNJU/ref=sd_allcat_kdptq/185-2659415-1292738
22,amazon,Kindle Paperwhite,http://www.amazon.com/dp/B007OZNZG0/ref=sd_allcat_kdpclw/185-2659415-1292738
22,amazon,Kindle Paperwhite 3G,http://www.amazon.com/dp/B007OZNUCE/ref=sd_allcat_kdpclwn/185-2659415-1292738
22,amazon,Kindle Books,http://www.amazon.com/Kindle-eBooks/b/ref=sd_allcat_kbo/185-2659415-1292738?ie=UTF8&node=1286228011
22,amazon,Kindle Owners' Lending Library,http://www.amazon.com/gp/redirect.html/ref=sd_allcat_kds/185-2659415-1292738?ie=UTF8&location=%2Fkindlelendinglibrary
22,amazon,Kindle Cloud Reader,http://www.amazon.comhttps://www.amazon.com:443/gp/redirect.html/ref=sd_allcat_kcr/185-2659415-1292738?location=https://read.amazon.com/&token=34AD60CFC4DCD7A97D4E2F4A4A7C4149FBEEF236
22,amazon,Free Kindle Reading Apps,http://www.amazon.com/gp/feature.html/ref=sd_allcat_karl/185-2659415-1292738?ie=UTF8&docId=1000493771
22,amazon,Manage Your Kindle,http://www.amazon.com/gp/digital/fiona/manage/ref=sd_allcat_myk/185-2659415-1292738
23,amazon,Automotive Tools & Equipment,http://www.amazon.com/Tools-Equipment-Automotive/b/ref=sd_allcat_ate/185-2659415-1292738?ie=UTF8&node=15706941
23,amazon,Power & Hand Tools,http://www.amazon.com/Power-Tools-and-Hand-Tools/b/ref=sd_allcat_hi/185-2659415-1292738?ie=UTF8&node=328182011
23,amazon,Automotive Parts & Accessories,http://www.amazon.com/automotive-auto-truck-replacements-parts/b/ref=sd_allcat_apa/185-2659415-1292738?ie=UTF8&node=15684181
24,amazon,Power & Hand Tools,http://www.amazon.com/Power-Tools-and-Hand-Tools/b/ref=sd_allcat_hi/185-2659415-1292738?ie=UTF8&node=328182011
24,amazon,Automotive Tools & Equipment,http://www.amazon.com/Tools-Equipment-Automotive/b/ref=sd_allcat_ate/185-2659415-1292738?ie=UTF8&node=15706941
25,amazon,Kindle Paperwhite,http://www.amazon.com/dp/B007OZNZG0/ref=sd_allcat_kdpclw/185-2659415-1292738
25,amazon,Kindle Paperwhite 3G,http://www.amazon.com/dp/B007OZNUCE/ref=sd_allcat_kdpclwn/185-2659415-1292738
25,amazon,Music on Kindle Fire,http://www.amazon.com/gp/feature.html/ref=sd_allcat_fire_music/185-2659415-1292738?ie=UTF8&docId=1000825251
25,amazon,Kindle,http://www.amazon.com/dp/B007HCCNJU/ref=sd_allcat_kdptq/185-2659415-1292738
25,amazon,Kindle E-reader Accessories,http://www.amazon.com/b/ref=sd_allcat_kacce/185-2659415-1292738?ie=UTF8&node=5916440011
25,amazon,Kindle Books,http://www.amazon.com/Kindle-eBooks/b/ref=sd_allcat_kbo/185-2659415-1292738?ie=UTF8&node=1286228011
25,amazon,Kindle Owners' Lending Library,http://www.amazon.com/gp/redirect.html/ref=sd_allcat_kds/185-2659415-1292738?ie=UTF8&location=%2Fkindlelendinglibrary
25,amazon,Kindle Fire Accessories,http://www.amazon.com/b/ref=sd_allcat_kaccf/185-2659415-1292738?ie=UTF8&node=5916439011
25,amazon,Kindle Cloud Reader,http://www.amazon.comhttps://www.amazon.com:443/gp/redirect.html/ref=sd_allcat_kcr/185-2659415-1292738?location=https://read.amazon.com/&token=34AD60CFC4DCD7A97D4E2F4A4A7C4149FBEEF236
25,amazon,Free Kindle Reading Apps,http://www.amazon.com/gp/feature.html/ref=sd_allcat_karl/185-2659415-1292738?ie=UTF8&docId=1000493771
25,amazon,Manage Your Kindle,http://www.amazon.com/gp/digital/fiona/manage/ref=sd_allcat_myk/185-2659415-1292738
26,amazon,Cloud Player for PC,http://www.amazon.com/gp/feature.html/ref=sd_allcat_mp3_pc/185-2659415-1292738?ie=UTF8&docId=1001067901
26,amazon,Cloud Player for Web,http://www.amazon.com/gp/dmusic/marketing/CloudPlayerLaunchPage/ref=sd_allcat_mp3_acp/185-2659415-1292738
26,amazon,Cloud Player for Android,http://www.amazon.com/gp/feature.html/ref=sd_allcat_mp3_and/185-2659415-1292738?ie=UTF8&docId=1000454841
26,amazon,Cloud Player for iOS,http://www.amazon.com/gp/feature.html/ref=sd_allcat_mp3_ios/185-2659415-1292738?ie=UTF8&docId=1000776061
26,amazon,Cloud Player for Home,http://www.amazon.com/b/ref=sd_allcat_mp3_hm/185-2659415-1292738?ie=UTF8&node=2658409011
26,amazon,Your Cloud Drive,http://www.amazon.com/clouddrive/ref=sd_allcat_acd_urc/185-2659415-1292738
26,amazon,Cloud Drive Photos for Android,http://www.amazon.com/gp/feature.html/ref=sd_allcat_acd_photo/185-2659415-1292738?ie=UTF8&docId=1000848741
26,amazon,Cloud Drive Photos for iPhone,http://www.amazon.com/gp/feature.html/ref=sd_allcat_acd_photo_ios/185-2659415-1292738?ie=UTF8&docId=1001206201
26,amazon,Learn More About Cloud Drive,http://www.amazon.com/gp/feature.html/ref=sd_allcat_acd_lrn/185-2659415-1292738?ie=UTF8&docId=1000796931
26,amazon,Kindle Cloud Reader,http://www.amazon.comhttps://www.amazon.com:443/gp/redirect.html/ref=sd_allcat_kcr/185-2659415-1292738?location=https://read.amazon.com/&token=34AD60CFC4DCD7A97D4E2F4A4A7C4149FBEEF236
26,amazon,Music on Kindle Fire,http://www.amazon.com/gp/feature.html/ref=sd_allcat_fire_music/185-2659415-1292738?ie=UTF8&docId=1000825251
26,amazon,Kindle,http://www.amazon.com/dp/B007HCCNJU/ref=sd_allcat_kdptq/185-2659415-1292738
26,amazon,Kindle Paperwhite,http://www.amazon.com/dp/B007OZNZG0/ref=sd_allcat_kdpclw/185-2659415-1292738
26,amazon,Kindle Paperwhite 3G,http://www.amazon.com/dp/B007OZNUCE/ref=sd_allcat_kdpclwn/185-2659415-1292738
26,amazon,Kindle E-reader Accessories,http://www.amazon.com/b/ref=sd_allcat_kacce/185-2659415-1292738?ie=UTF8&node=5916440011
26,amazon,Kindle Books,http://www.amazon.com/Kindle-eBooks/b/ref=sd_allcat_kbo/185-2659415-1292738?ie=UTF8&node=1286228011
26,amazon,Kindle Owners' Lending Library,http://www.amazon.com/gp/redirect.html/ref=sd_allcat_kds/185-2659415-1292738?ie=UTF8&location=%2Fkindlelendinglibrary
26,amazon,Kindle Fire Accessories,http://www.amazon.com/b/ref=sd_allcat_kaccf/185-2659415-1292738?ie=UTF8&node=5916439011
26,amazon,Free Kindle Reading Apps,http://www.amazon.com/gp/feature.html/ref=sd_allcat_karl/185-2659415-1292738?ie=UTF8&docId=1000493771
26,amazon,Manage Your Kindle,http://www.amazon.com/gp/digital/fiona/manage/ref=sd_allcat_myk/185-2659415-1292738
27,amazon,Cloud Player for PC,http://www.amazon.com/gp/feature.html/ref=sd_allcat_mp3_pc/185-2659415-1292738?ie=UTF8&docId=1001067901
27,amazon,Cloud Player for Web,http://www.amazon.com/gp/dmusic/marketing/CloudPlayerLaunchPage/ref=sd_allcat_mp3_acp/185-2659415-1292738
27,amazon,Cloud Player for Android,http://www.amazon.com/gp/feature.html/ref=sd_allcat_mp3_and/185-2659415-1292738?ie=UTF8&docId=1000454841
27,amazon,Cloud Player for iOS,http://www.amazon.com/gp/feature.html/ref=sd_allcat_mp3_ios/185-2659415-1292738?ie=UTF8&docId=1000776061
27,amazon,Cloud Player for Home,http://www.amazon.com/b/ref=sd_allcat_mp3_hm/185-2659415-1292738?ie=UTF8&node=2658409011
27,amazon,Cloud Drive Photos for Android,http://www.amazon.com/gp/feature.html/ref=sd_allcat_acd_photo/185-2659415-1292738?ie=UTF8&docId=1000848741
27,amazon,Your Cloud Drive,http://www.amazon.com/clouddrive/ref=sd_allcat_acd_urc/185-2659415-1292738
27,amazon,Cloud Drive Photos for iPhone,http://www.amazon.com/gp/feature.html/ref=sd_allcat_acd_photo_ios/185-2659415-1292738?ie=UTF8&docId=1001206201
27,amazon,Learn More About Cloud Drive,http://www.amazon.com/gp/feature.html/ref=sd_allcat_acd_lrn/185-2659415-1292738?ie=UTF8&docId=1000796931
27,amazon,Kindle Cloud Reader,http://www.amazon.comhttps://www.amazon.com:443/gp/redirect.html/ref=sd_allcat_kcr/185-2659415-1292738?location=https://read.amazon.com/&token=34AD60CFC4DCD7A97D4E2F4A4A7C4149FBEEF236
28,amazon,Your Cloud Drive,http://www.amazon.com/clouddrive/ref=sd_allcat_acd_urc/185-2659415-1292738
28,amazon,Cloud Drive Photos for Android,http://www.amazon.com/gp/feature.html/ref=sd_allcat_acd_photo/185-2659415-1292738?ie=UTF8&docId=1000848741
28,amazon,Cloud Drive Photos for iPhone,http://www.amazon.com/gp/feature.html/ref=sd_allcat_acd_photo_ios/185-2659415-1292738?ie=UTF8&docId=1001206201
28,amazon,Learn More About Cloud Drive,http://www.amazon.com/gp/feature.html/ref=sd_allcat_acd_lrn/185-2659415-1292738?ie=UTF8&docId=1000796931
28,amazon,Test Drive Apps,http://www.amazon.com/b/ref=sd_allcat_adr_testd/185-2659415-1292738?ie=UTF8&node=3071729011
28,amazon,Cloud Player for Android,http://www.amazon.com/gp/feature.html/ref=sd_allcat_mp3_and/185-2659415-1292738?ie=UTF8&docId=1000454841
28,amazon,Cloud Player for PC,http://www.amazon.com/gp/feature.html/ref=sd_allcat_mp3_pc/185-2659415-1292738?ie=UTF8&docId=1001067901
28,amazon,Cloud Player for Web,http://www.amazon.com/gp/dmusic/marketing/CloudPlayerLaunchPage/ref=sd_allcat_mp3_acp/185-2659415-1292738
28,amazon,Cloud Player for iOS,http://www.amazon.com/gp/feature.html/ref=sd_allcat_mp3_ios/185-2659415-1292738?ie=UTF8&docId=1000776061
28,amazon,Cloud Player for Home,http://www.amazon.com/b/ref=sd_allcat_mp3_hm/185-2659415-1292738?ie=UTF8&node=2658409011
28,amazon,Kindle Cloud Reader,http://www.amazon.comhttps://www.amazon.com:443/gp/redirect.html/ref=sd_allcat_kcr/185-2659415-1292738?location=https://read.amazon.com/&token=34AD60CFC4DCD7A97D4E2F4A4A7C4149FBEEF236
29,amazon,Cloud Drive Photos for Android,http://www.amazon.com/gp/feature.html/ref=sd_allcat_acd_photo/185-2659415-1292738?ie=UTF8&docId=1000848741
29,amazon,Cloud Drive Photos for iPhone,http://www.amazon.com/gp/feature.html/ref=sd_allcat_acd_photo_ios/185-2659415-1292738?ie=UTF8&docId=1001206201
29,walmart,Photo Center,http://photos.walmart.com/walmart/welcome?povid=cat121828-env999999-moduleA072012-lLinkGNAV5_PhotoCenter
29,amazon,Cloud Player for Android,http://www.amazon.com/gp/feature.html/ref=sd_allcat_mp3_and/185-2659415-1292738?ie=UTF8&docId=1000454841
29,amazon,Cloud Player for PC,http://www.amazon.com/gp/feature.html/ref=sd_allcat_mp3_pc/185-2659415-1292738?ie=UTF8&docId=1001067901
29,amazon,Cloud Player for Web,http://www.amazon.com/gp/dmusic/marketing/CloudPlayerLaunchPage/ref=sd_allcat_mp3_acp/185-2659415-1292738
29,amazon,Cloud Player for iOS,http://www.amazon.com/gp/feature.html/ref=sd_allcat_mp3_ios/185-2659415-1292738?ie=UTF8&docId=1000776061
29,amazon,Cloud Player for Home,http://www.amazon.com/b/ref=sd_allcat_mp3_hm/185-2659415-1292738?ie=UTF8&node=2658409011
29,amazon,Your Cloud Drive,http://www.amazon.com/clouddrive/ref=sd_allcat_acd_urc/185-2659415-1292738
29,amazon,Learn More About Cloud Drive,http://www.amazon.com/gp/feature.html/ref=sd_allcat_acd_lrn/185-2659415-1292738?ie=UTF8&docId=1000796931
29,amazon,Kindle Cloud Reader,http://www.amazon.comhttps://www.amazon.com:443/gp/redirect.html/ref=sd_allcat_kcr/185-2659415-1292738?location=https://read.amazon.com/&token=34AD60CFC4DCD7A97D4E2F4A4A7C4149FBEEF236
30,amazon,Cloud Drive Photos for Android,http://www.amazon.com/gp/feature.html/ref=sd_allcat_acd_photo/185-2659415-1292738?ie=UTF8&docId=1000848741
30,amazon,Cloud Drive Photos for iPhone,http://www.amazon.com/gp/feature.html/ref=sd_allcat_acd_photo_ios/185-2659415-1292738?ie=UTF8&docId=1001206201
30,walmart,Photo Center,http://photos.walmart.com/walmart/welcome?povid=cat121828-env999999-moduleA072012-lLinkGNAV5_PhotoCenter
30,bestbuy,Mobile Phones & iPhones,http://www.bestbuy.com/site/Electronics/Mobile-Cell-Phones/abcat0800000.c?id=abcat0800000
30,amazon,Cloud Player for PC,http://www.amazon.com/gp/feature.html/ref=sd_allcat_mp3_pc/185-2659415-1292738?ie=UTF8&docId=1001067901
30,amazon,Cloud Player for Web,http://www.amazon.com/gp/dmusic/marketing/CloudPlayerLaunchPage/ref=sd_allcat_mp3_acp/185-2659415-1292738
30,amazon,Cloud Player for Android,http://www.amazon.com/gp/feature.html/ref=sd_allcat_mp3_and/185-2659415-1292738?ie=UTF8&docId=1000454841
30,amazon,Cloud Player for iOS,http://www.amazon.com/gp/feature.html/ref=sd_allcat_mp3_ios/185-2659415-1292738?ie=UTF8&docId=1000776061
30,amazon,Cloud Player for Home,http://www.amazon.com/b/ref=sd_allcat_mp3_hm/185-2659415-1292738?ie=UTF8&node=2658409011
30,amazon,Your Cloud Drive,http://www.amazon.com/clouddrive/ref=sd_allcat_acd_urc/185-2659415-1292738
30,amazon,Learn More About Cloud Drive,http://www.amazon.com/gp/feature.html/ref=sd_allcat_acd_lrn/185-2659415-1292738?ie=UTF8&docId=1000796931
30,amazon,Kindle Cloud Reader,http://www.amazon.comhttps://www.amazon.com:443/gp/redirect.html/ref=sd_allcat_kcr/185-2659415-1292738?location=https://read.amazon.com/&token=34AD60CFC4DCD7A97D4E2F4A4A7C4149FBEEF236
31,amazon,Your Cloud Drive,http://www.amazon.com/clouddrive/ref=sd_allcat_acd_urc/185-2659415-1292738
31,amazon,Cloud Drive Photos for Android,http://www.amazon.com/gp/feature.html/ref=sd_allcat_acd_photo/185-2659415-1292738?ie=UTF8&docId=1000848741
31,amazon,Cloud Drive Photos for iPhone,http://www.amazon.com/gp/feature.html/ref=sd_allcat_acd_photo_ios/185-2659415-1292738?ie=UTF8&docId=1001206201
31,amazon,Learn More About Cloud Drive,http://www.amazon.com/gp/feature.html/ref=sd_allcat_acd_lrn/185-2659415-1292738?ie=UTF8&docId=1000796931
31,amazon,Test Drive Apps,http://www.amazon.com/b/ref=sd_allcat_adr_testd/185-2659415-1292738?ie=UTF8&node=3071729011
31,bestbuy,Mobile Phones & iPhones,http://www.bestbuy.com/site/Electronics/Mobile-Cell-Phones/abcat0800000.c?id=abcat0800000
31,amazon,Cloud Player for PC,http://www.amazon.com/gp/feature.html/ref=sd_allcat_mp3_pc/185-2659415-1292738?ie=UTF8&docId=1001067901
31,amazon,Cloud Player for Web,http://www.amazon.com/gp/dmusic/marketing/CloudPlayerLaunchPage/ref=sd_allcat_mp3_acp/185-2659415-1292738
31,amazon,Cloud Player for Android,http://www.amazon.com/gp/feature.html/ref=sd_allcat_mp3_and/185-2659415-1292738?ie=UTF8&docId=1000454841
31,amazon,Cloud Player for iOS,http://www.amazon.com/gp/feature.html/ref=sd_allcat_mp3_ios/185-2659415-1292738?ie=UTF8&docId=1000776061
