Group_ID,Group_name,Short_name,Site,Text,URL
14,"Kindle Paperwhite 3G; Free Kindle Reading Apps; Apparel, Shoes & Accessories; Kindle Paperwhite; Fire HD 8.9""; Fire; Accessories; Kindle E-reader Accessories; Fire HD 8.9"" 4G; Kindle Cloud Reader; Fire HD; Kindle Owners' Lending Library; Manage Your Kindle; Kindle Fire Accessories; Automotive Parts & Accessories; Music on Kindle Fire; Kindle; Kindle Books; Electronics Accessories","Fire, Accessories, Kindle",amazon,Kindle Books,http://www.amazon.com/Kindle-eBooks/b/ref=sd_allcat_kbo/185-2659415-1292738?ie=UTF8&node=1286228011
14,"Kindle Paperwhite 3G; Free Kindle Reading Apps; Apparel, Shoes & Accessories; Kindle Paperwhite; Fire HD 8.9""; Fire; Accessories; Kindle E-reader Accessories; Fire HD 8.9"" 4G; Kindle Cloud Reader; Fire HD; Kindle Owners' Lending Library; Manage Your Kindle; Kindle Fire Accessories; Automotive Parts & Accessories; Music on Kindle Fire; Kindle; Kindle Books; Electronics Accessories","Fire, Accessories, Kindle",amazon,Kindle Owners' Lending Library,http://www.amazon.com/gp/redirect.html/ref=sd_allcat_kds/185-2659415-1292738?ie=UTF8&location=%2Fkindlelendinglibrary
14,"Kindle Paperwhite 3G; Free Kindle Reading Apps; Apparel, Shoes & Accessories; Kindle Paperwhite; Fire HD 8.9""; Fire; Accessories; Kindle E-reader Accessories; Fire HD 8.9"" 4G; Kindle Cloud Reader; Fire HD; Kindle Owners' Lending Library; Manage Your Kindle; Kindle Fire Accessories; Automotive Parts & Accessories; Music on Kindle Fire; Kindle; Kindle Books; Electronics Accessories","Fire, Accessories, Kindle",amazon,Kindle Cloud Reader,http://www.amazon.comhttps://www.amazon.com:443/gp/redirect.html/ref=sd_allcat_kcr/185-2659415-1292738?location=https://read.amazon.com/&token=34AD60CFC4DCD7A97D4E2F4A4A7C4149FBEEF236
14,"Kindle Paperwhite 3G; Free Kindle Reading Apps; Apparel, Shoes & Accessories; Kindle Paperwhite; Fire HD 8.9""; Fire; Accessories; Kindle E-reader Accessories; Fire HD 8.9"" 4G; Kindle Cloud Reader; Fire HD; Kindle Owners' Lending Library; Manage Your Kindle; Kindle Fire Accessories; Automotive Parts & Accessories; Music on Kindle Fire; Kindle; Kindle Books; Electronics Accessories","Fire, Accessories, Kindle",amazon,Free Kindle Reading Apps,http://www.amazon.com/gp/feature.html/ref=sd_allcat_karl/185-2659415-1292738?ie=UTF8&docId=1000493771
14,"Kindle Paperwhite 3G; Free Kindle Reading Apps; Apparel, Shoes & Accessories; Kindle Paperwhite; Fire HD 8.9""; Fire; Accessories; Kindle E-reader Accessories; Fire HD 8.9"" 4G; Kindle Cloud Reader; Fire HD; Kindle Owners' Lending Library; Manage Your Kindle; Kindle Fire Accessories; Automotive Parts & Accessories; Music on Kindle Fire; Kindle; Kindle Books; Electronics Accessories","Fire, Accessories, Kindle",amazon,Manage Your Kindle,http://www.amazon.com/gp/digital/fiona/manage/ref=sd_allcat_myk/185-2659415-1292738
15,"Shoes; Automotive Parts & Accessories; Kindle E-reader Accessories; Accessories; Electronics Accessories; Kindle Fire Accessories; Clothing & Shoes; Apparel, Shoes & Accessories","Apparel, Shoes, Accessories",amazon,Shoes,http://www.amazon.com/shoes-men-women-kids-baby/b/ref=sd_allcat_shoe/185-2659415-1292738?ie=UTF8&node=672123011
15,"Shoes; Automotive Parts & Accessories; Kindle E-reader Accessories; Accessories; Electronics Accessories; Kindle Fire Accessories; Clothing & Shoes; Apparel, Shoes & Accessories","Apparel, Shoes, Accessories",overstock,Clothing & Shoes,http://www.overstock.com/Clothing-Shoes/7/store.html
15,"Shoes; Automotive Parts & Accessories; Kindle E-reader Accessories; Accessories; Electronics Accessories; Kindle Fire Accessories; Clothing & Shoes; Apparel, Shoes & Accessories","Apparel, Shoes, Accessories",walmart,"Apparel, Shoes & Accessories",http://www.walmart.com/cp/Apparel/5438?povid=cat121828-env999999-moduleA072012-lLinkGNAV1_Apparel_ApparelShoesAccessories
15,"Shoes; Automotive Parts & Accessories; Kindle E-reader Accessories; Accessories; Electronics Accessories; Kindle Fire Accessories; Clothing & Shoes; Apparel, Shoes & Accessories","Apparel, Shoes, Accessories",amazon,Kindle E-reader Accessories,http://www.amazon.com/b/ref=sd_allcat_kacce/185-2659415-1292738?ie=UTF8&node=5916440011
15,"Shoes; Automotive Parts & Accessories; Kindle E-reader Accessories; Accessories; Electronics Accessories; Kindle Fire Accessories; Clothing & Shoes; Apparel, Shoes & Accessories","Apparel, Shoes, Accessories",amazon,Kindle Fire Accessories,http://www.amazon.com/b/ref=sd_allcat_kaccf/185-2659415-1292738?ie=UTF8&node=5916439011
15,"Shoes; Automotive Parts & Accessories; Kindle E-reader Accessories; Accessories; Electronics Accessories; Kindle Fire Accessories; Clothing & Shoes; Apparel, Shoes & Accessories","Apparel, Shoes, Accessories",amazon,Electronics Accessories,http://www.amazon.com/b/ref=sd_allcat_elec_acc/185-2659415-1292738?ie=UTF8&node=5745855011
15,"Shoes; Automotive Parts & Accessories; Kindle E-reader Accessories; Accessories; Electronics Accessories; Kindle Fire Accessories; Clothing & Shoes; Apparel, Shoes & Accessories","Apparel, Shoes, Accessories",amazon,Accessories,http://www.amazon.com/Handbags-Designer-Sunglasses-iPod-Case/b/ref=sd_allcat_cla/185-2659415-1292738?ie=UTF8&node=1036700
15,"Shoes; Automotive Parts & Accessories; Kindle E-reader Accessories; Accessories; Electronics Accessories; Kindle Fire Accessories; Clothing & Shoes; Apparel, Shoes & Accessories","Apparel, Shoes, Accessories",amazon,Automotive Parts & Accessories,http://www.amazon.com/automotive-auto-truck-replacements-parts/b/ref=sd_allcat_apa/185-2659415-1292738?ie=UTF8&node=15684181
16,"Free Kindle Reading Apps; Apparel, Shoes & Accessories; Digital Games; Sports; Kindle Fire Accessories; Outdoor Recreation; Sports & Toys; Music on Kindle Fire; Baby Clothing; Health, Fitness & Sports; Your Games & Software Library; Sports, Fitness & Outdoors; Kindle E-reader Accessories; Kids' Clothing; Boating & Water Sports; Kindle Owners' Lending Library; Electronics Accessories; All Sports & Outdoors; Video Games for Kids; Athletic & Outdoor Clothing; Free-to-Play Games; Kindle Books; Clothing & Shoes; Sports Collectibles; Kindle Paperwhite 3G; Games; Kindle; Kindle Paperwhite; Outdoor; Shoes; Automotive Parts & Accessories; Toys & Games; Game Time; Accessories; Kindle Cloud Reader; Manage Your Kindle; Toys; Video Games; Video Games & Consoles; Team Sports; Clothing","Library, Shoes, Clothing, Toys, Outdoor",amazon,Kids' Clothing,http://www.amazon.com/Kids-Baby-Clothing/b/ref=sd_allcat_kba12/185-2659415-1292738?ie=UTF8&node=1040662
16,"Free Kindle Reading Apps; Apparel, Shoes & Accessories; Digital Games; Sports; Kindle Fire Accessories; Outdoor Recreation; Sports & Toys; Music on Kindle Fire; Baby Clothing; Health, Fitness & Sports; Your Games & Software Library; Sports, Fitness & Outdoors; Kindle E-reader Accessories; Kids' Clothing; Boating & Water Sports; Kindle Owners' Lending Library; Electronics Accessories; All Sports & Outdoors; Video Games for Kids; Athletic & Outdoor Clothing; Free-to-Play Games; Kindle Books; Clothing & Shoes; Sports Collectibles; Kindle Paperwhite 3G; Games; Kindle; Kindle Paperwhite; Outdoor; Shoes; Automotive Parts & Accessories; Toys & Games; Game Time; Accessories; Kindle Cloud Reader; Manage Your Kindle; Toys; Video Games; Video Games & Consoles; Team Sports; Clothing","Library, Shoes, Clothing, Toys, Outdoor",amazon,Baby Clothing,http://www.amazon.com/l/2402554011/ref=sd_allcat_bc/185-2659415-1292738
16,"Free Kindle Reading Apps; Apparel, Shoes & Accessories; Digital Games; Sports; Kindle Fire Accessories; Outdoor Recreation; Sports & Toys; Music on Kindle Fire; Baby Clothing; Health, Fitness & Sports; Your Games & Software Library; Sports, Fitness & Outdoors; Kindle E-reader Accessories; Kids' Clothing; Boating & Water Sports; Kindle Owners' Lending Library; Electronics Accessories; All Sports & Outdoors; Video Games for Kids; Athletic & Outdoor Clothing; Free-to-Play Games; Kindle Books; Clothing & Shoes; Sports Collectibles; Kindle Paperwhite 3G; Games; Kindle; Kindle Paperwhite; Outdoor; Shoes; Automotive Parts & Accessories; Toys & Games; Game Time; Accessories; Kindle Cloud Reader; Manage Your Kindle; Toys; Video Games; Video Games & Consoles; Team Sports; Clothing","Library, Shoes, Clothing, Toys, Outdoor",amazon,Clothing,http://www.amazon.com/clothing-accessories-men-women-kids/b/ref=sd_allcat_apr/185-2659415-1292738?ie=UTF8&node=1036592
16,"Free Kindle Reading Apps; Apparel, Shoes & Accessories; Digital Games; Sports; Kindle Fire Accessories; Outdoor Recreation; Sports & Toys; Music on Kindle Fire; Baby Clothing; Health, Fitness & Sports; Your Games & Software Library; Sports, Fitness & Outdoors; Kindle E-reader Accessories; Kids' Clothing; Boating & Water Sports; Kindle Owners' Lending Library; Electronics Accessories; All Sports & Outdoors; Video Games for Kids; Athletic & Outdoor Clothing; Free-to-Play Games; Kindle Books; Clothing & Shoes; Sports Collectibles; Kindle Paperwhite 3G; Games; Kindle; Kindle Paperwhite; Outdoor; Shoes; Automotive Parts & Accessories; Toys & Games; Game Time; Accessories; Kindle Cloud Reader; Manage Your Kindle; Toys; Video Games; Video Games & Consoles; Team Sports; Clothing","Library, Shoes, Clothing, Toys, Outdoor",amazon,Athletic & Outdoor Clothing,http://www.amazon.com/Apparel/b/ref=sd_allcat_athcloth/185-2659415-1292738?ie=UTF8&node=2206626011
16,"Free Kindle Reading Apps; Apparel, Shoes & Accessories; Digital Games; Sports; Kindle Fire Accessories; Outdoor Recreation; Sports & Toys; Music on Kindle Fire; Baby Clothing; Health, Fitness & Sports; Your Games & Software Library; Sports, Fitness & Outdoors; Kindle E-reader Accessories; Kids' Clothing; Boating & Water Sports; Kindle Owners' Lending Library; Electronics Accessories; All Sports & Outdoors; Video Games for Kids; Athletic & Outdoor Clothing; Free-to-Play Games; Kindle Books; Clothing & Shoes; Sports Collectibles; Kindle Paperwhite 3G; Games; Kindle; Kindle Paperwhite; Outdoor; Shoes; Automotive Parts & Accessories; Toys & Games; Game Time; Accessories; Kindle Cloud Reader; Manage Your Kindle; Toys; Video Games; Video Games & Consoles; Team Sports; Clothing","Library, Shoes, Clothing, Toys, Outdoor",overstock,Clothing & Shoes,http://www.overstock.com/Clothing-Shoes/7/store.html
16,"Free Kindle Reading Apps; Apparel, Shoes & Accessories; Digital Games; Sports; Kindle Fire Accessories; Outdoor Recreation; Sports & Toys; Music on Kindle Fire; Baby Clothing; Health, Fitness & Sports; Your Games & Software Library; Sports, Fitness & Outdoors; Kindle E-reader Accessories; Kids' Clothing; Boating & Water Sports; Kindle Owners' Lending Library; Electronics Accessories; All Sports & Outdoors; Video Games for Kids; Athletic & Outdoor Clothing; Free-to-Play Games; Kindle Books; Clothing & Shoes; Sports Collectibles; Kindle Paperwhite 3G; Games; Kindle; Kindle Paperwhite; Outdoor; Shoes; Automotive Parts & Accessories; Toys & Games; Game Time; Accessories; Kindle Cloud Reader; Manage Your Kindle; Toys; Video Games; Video Games & Consoles; Team Sports; Clothing","Library, Shoes, Clothing, Toys, Outdoor",amazon,Shoes,http://www.amazon.com/shoes-men-women-kids-baby/b/ref=sd_allcat_shoe/185-2659415-1292738?ie=UTF8&node=672123011
16,"Free Kindle Reading Apps; Apparel, Shoes & Accessories; Digital Games; Sports; Kindle Fire Accessories; Outdoor Recreation; Sports & Toys; Music on Kindle Fire; Baby Clothing; Health, Fitness & Sports; Your Games & Software Library; Sports, Fitness & Outdoors; Kindle E-reader Accessories; Kids' Clothing; Boating & Water Sports; Kindle Owners' Lending Library; Electronics Accessories; All Sports & Outdoors; Video Games for Kids; Athletic & Outdoor Clothing; Free-to-Play Games; Kindle Books; Clothing & Shoes; Sports Collectibles; Kindle Paperwhite 3G; Games; Kindle; Kindle Paperwhite; Outdoor; Shoes; Automotive Parts & Accessories; Toys & Games; Game Time; Accessories; Kindle Cloud Reader; Manage Your Kindle; Toys; Video Games; Video Games & Consoles; Team Sports; Clothing","Library, Shoes, Clothing, Toys, Outdoor",walmart,"Apparel, Shoes & Accessories",http://www.walmart.com/cp/Apparel/5438?povid=cat121828-env999999-moduleA072012-lLinkGNAV1_Apparel_ApparelShoesAccessories
16,"Free Kindle Reading Apps; Apparel, Shoes & Accessories; Digital Games; Sports; Kindle Fire Accessories; Outdoor Recreation; Sports & Toys; Music on Kindle Fire; Baby Clothing; Health, Fitness & Sports; Your Games & Software Library; Sports, Fitness & Outdoors; Kindle E-reader Accessories; Kids' Clothing; Boating & Water Sports; Kindle Owners' Lending Library; Electronics Accessories; All Sports & Outdoors; Video Games for Kids; Athletic & Outdoor Clothing; Free-to-Play Games; Kindle Books; Clothing & Shoes; Sports Collectibles; Kindle Paperwhite 3G; Games; Kindle; Kindle Paperwhite; Outdoor; Shoes; Automotive Parts & Accessories; Toys & Games; Game Time; Accessories; Kindle Cloud Reader; Manage Your Kindle; Toys; Video Games; Video Games & Consoles; Team Sports; Clothing","Library, Shoes, Clothing, Toys, Outdoor",amazon,Kindle E-reader Accessories,http://www.amazon.com/b/ref=sd_allcat_kacce/185-2659415-1292738?ie=UTF8&node=5916440011
16,"Free Kindle Reading Apps; Apparel, Shoes & Accessories; Digital Games; Sports; Kindle Fire Accessories; Outdoor Recreation; Sports & Toys; Music on Kindle Fire; Baby Clothing; Health, Fitness & Sports; Your Games & Software Library; Sports, Fitness & Outdoors; Kindle E-reader Accessories; Kids' Clothing; Boating & Water Sports; Kindle Owners' Lending Library; Electronics Accessories; All Sports & Outdoors; Video Games for Kids; Athletic & Outdoor Clothing; Free-to-Play Games; Kindle Books; Clothing & Shoes; Sports Collectibles; Kindle Paperwhite 3G; Games; Kindle; Kindle Paperwhite; Outdoor; Shoes; Automotive Parts & Accessories; Toys & Games; Game Time; Accessories; Kindle Cloud Reader; Manage Your Kindle; Toys; Video Games; Video Games & Consoles; Team Sports; Clothing","Library, Shoes, Clothing, Toys, Outdoor",amazon,Kindle Fire Accessories,http://www.amazon.com/b/ref=sd_allcat_kaccf/185-2659415-1292738?ie=UTF8&node=5916439011
16,"Free Kindle Reading Apps; Apparel, Shoes & Accessories; Digital Games; Sports; Kindle Fire Accessories; Outdoor Recreation; Sports & Toys; Music on Kindle Fire; Baby Clothing; Health, Fitness & Sports; Your Games & Software Library; Sports, Fitness & Outdoors; Kindle E-reader Accessories; Kids' Clothing; Boating & Water Sports; Kindle Owners' Lending Library; Electronics Accessories; All Sports & Outdoors; Video Games for Kids; Athletic & Outdoor Clothing; Free-to-Play Games; Kindle Books; Clothing & Shoes; Sports Collectibles; Kindle Paperwhite 3G; Games; Kindle; Kindle Paperwhite; Outdoor; Shoes; Automotive Parts & Accessories; Toys & Games; Game Time; Accessories; Kindle Cloud Reader; Manage Your Kindle; Toys; Video Games; Video Games & Consoles; Team Sports; Clothing","Library, Shoes, Clothing, Toys, Outdoor",amazon,Electronics Accessories,http://www.amazon.com/b/ref=sd_allcat_elec_acc/185-2659415-1292738?ie=UTF8&node=5745855011
16,"Free Kindle Reading Apps; Apparel, Shoes & Accessories; Digital Games; Sports; Kindle Fire Accessories; Outdoor Recreation; Sports & Toys; Music on Kindle Fire; Baby Clothing; Health, Fitness & Sports; Your Games & Software Library; Sports, Fitness & Outdoors; Kindle E-reader Accessories; Kids' Clothing; Boating & Water Sports; Kindle Owners' Lending Library; Electronics Accessories; All Sports & Outdoors; Video Games for Kids; Athletic & Outdoor Clothing; Free-to-Play Games; Kindle Books; Clothing & Shoes; Sports Collectibles; Kindle Paperwhite 3G; Games; Kindle; Kindle Paperwhite; Outdoor; Shoes; Automotive Parts & Accessories; Toys & Games; Game Time; Accessories; Kindle Cloud Reader; Manage Your Kindle; Toys; Video Games; Video Games & Consoles; Team Sports; Clothing","Library, Shoes, Clothing, Toys, Outdoor",amazon,Accessories,http://www.amazon.com/Handbags-Designer-Sunglasses-iPod-Case/b/ref=sd_allcat_cla/185-2659415-1292738?ie=UTF8&node=1036700
16,"Free Kindle Reading Apps; Apparel, Shoes & Accessories; Digital Games; Sports; Kindle Fire Accessories; Outdoor Recreation; Sports & Toys; Music on Kindle Fire; Baby Clothing; Health, Fitness & Sports; Your Games & Software Library; Sports, Fitness & Outdoors; Kindle E-reader Accessories; Kids' Clothing; Boating & Water Sports; Kindle Owners' Lending Library; Electronics Accessories; All Sports & Outdoors; Video Games for Kids; Athletic & Outdoor Clothing; Free-to-Play Games; Kindle Books; Clothing & Shoes; Sports Collectibles; Kindle Paperwhite 3G; Games; Kindle; Kindle Paperwhite; Outdoor; Shoes; Automotive Parts & Accessories; Toys & Games; Game Time; Accessories; Kindle Cloud Reader; Manage Your Kindle; Toys; Video Games; Video Games & Consoles; Team Sports; Clothing","Library, Shoes, Clothing, Toys, Outdoor",amazon,Automotive Parts & Accessories,http://www.amazon.com/automotive-auto-truck-replacements-parts/b/ref=sd_allcat_apa/185-2659415-1292738?ie=UTF8&node=15684181
16,"Free Kindle Reading Apps; Apparel, Shoes & Accessories; Digital Games; Sports; Kindle Fire Accessories; Outdoor Recreation; Sports & Toys; Music on Kindle Fire; Baby Clothing; Health, Fitness & Sports; Your Games & Software Library; Sports, Fitness & Outdoors; Kindle E-reader Accessories; Kids' Clothing; Boating & Water Sports; Kindle Owners' Lending Library; Electronics Accessories; All Sports & Outdoors; Video Games for Kids; Athletic & Outdoor Clothing; Free-to-Play Games; Kindle Books; Clothing & Shoes; Sports Collectibles; Kindle Paperwhite 3G; Games; Kindle; Kindle Paperwhite; Outdoor; Shoes; Automotive Parts & Accessories; Toys & Games; Game Time; Accessories; Kindle Cloud Reader; Manage Your Kindle; Toys; Video Games; Video Games & Consoles; Team Sports; Clothing","Library, Shoes, Clothing, Toys, Outdoor",amazon,Music on Kindle Fire,http://www.amazon.com/gp/feature.html/ref=sd_allcat_fire_music/185-2659415-1292738?ie=UTF8&docId=1000825251
16,"Free Kindle Reading Apps; Apparel, Shoes & Accessories; Digital Games; Sports; Kindle Fire Accessories; Outdoor Recreation; Sports & Toys; Music on Kindle Fire; Baby Clothing; Health, Fitness & Sports; Your Games & Software Library; Sports, Fitness & Outdoors; Kindle E-reader Accessories; Kids' Clothing; Boating & Water Sports; Kindle Owners' Lending Library; Electronics Accessories; All Sports & Outdoors; Video Games for Kids; Athletic & Outdoor Clothing; Free-to-Play Games; Kindle Books; Clothing & Shoes; Sports Collectibles; Kindle Paperwhite 3G; Games; Kindle; Kindle Paperwhite; Outdoor; Shoes; Automotive Parts & Accessories; Toys & Games; Game Time; Accessories; Kindle Cloud Reader; Manage Your Kindle; Toys; Video Games; Video Games & Consoles; Team Sports; Clothing","Library, Shoes, Clothing, Toys, Outdoor",amazon,Kindle,http://www.amazon.com/dp/B007HCCNJU/ref=sd_allcat_kdptq/185-2659415-1292738
16,"Free Kindle Reading Apps; Apparel, Shoes & Accessories; Digital Games; Sports; Kindle Fire Accessories; Outdoor Recreation; Sports & Toys; Music on Kindle Fire; Baby Clothing; Health, Fitness & Sports; Your Games & Software Library; Sports, Fitness & Outdoors; Kindle E-reader Accessories; Kids' Clothing; Boating & Water Sports; Kindle Owners' Lending Library; Electronics Accessories; All Sports & Outdoors; Video Games for Kids; Athletic & Outdoor Clothing; Free-to-Play Games; Kindle Books; Clothing & Shoes; Sports Collectibles; Kindle Paperwhite 3G; Games; Kindle; Kindle Paperwhite; Outdoor; Shoes; Automotive Parts & Accessories; Toys & Games; Game Time; Accessories; Kindle Cloud Reader; Manage Your Kindle; Toys; Video Games; Video Games & Consoles; Team Sports; Clothing","Library, Shoes, Clothing, Toys, Outdoor",amazon,Kindle Paperwhite,http://www.amazon.com/dp/B007OZNZG0/ref=sd_allcat_kdpclw/185-2659415-1292738
16,"Free Kindle Reading Apps; Apparel, Shoes & Accessories; Digital Games; Sports; Kindle Fire Accessories; Outdoor Recreation; Sports & Toys; Music on Kindle Fire; Baby Clothing; Health, Fitness & Sports; Your Games & Software Library; Sports, Fitness & Outdoors; Kindle E-reader Accessories; Kids' Clothing; Boating & Water Sports; Kindle Owners' Lending Library; Electronics Accessories; All Sports & Outdoors; Video Games for Kids; Athletic & Outdoor Clothing; Free-to-Play Games; Kindle Books; Clothing & Shoes; Sports Collectibles; Kindle Paperwhite 3G; Games; Kindle; Kindle Paperwhite; Outdoor; Shoes; Automotive Parts & Accessories; Toys & Games; Game Time; Accessories; Kindle Cloud Reader; Manage Your Kindle; Toys; Video Games; Video Games & Consoles; Team Sports; Clothing","Library, Shoes, Clothing, Toys, Outdoor",amazon,Kindle Paperwhite 3G,http://www.amazon.com/dp/B007OZNUCE/ref=sd_allcat_kdpclwn/185-2659415-1292738
16,"Free Kindle Reading Apps; Apparel, Shoes & Accessories; Digital Games; Sports; Kindle Fire Accessories; Outdoor Recreation; Sports & Toys; Music on Kindle Fire; Baby Clothing; Health, Fitness & Sports; Your Games & Software Library; Sports, Fitness & Outdoors; Kindle E-reader Accessories; Kids' Clothing; Boating & Water Sports; Kindle Owners' Lending Library; Electronics Accessories; All Sports & Outdoors; Video Games for Kids; Athletic & Outdoor Clothing; Free-to-Play Games; Kindle Books; Clothing & Shoes; Sports Collectibles; Kindle Paperwhite 3G; Games; Kindle; Kindle Paperwhite; Outdoor; Shoes; Automotive Parts & Accessories; Toys & Games; Game Time; Accessories; Kindle Cloud Reader; Manage Your Kindle; Toys; Video Games; Video Games & Consoles; Team Sports; Clothing","Library, Shoes, Clothing, Toys, Outdoor",amazon,Kindle Books,http://www.amazon.com/Kindle-eBooks/b/ref=sd_allcat_kbo/185-2659415-1292738?ie=UTF8&node=1286228011
16,"Free Kindle Reading Apps; Apparel, Shoes & Accessories; Digital Games; Sports; Kindle Fire Accessories; Outdoor Recreation; Sports & Toys; Music on Kindle Fire; Baby Clothing; Health, Fitness & Sports; Your Games & Software Library; Sports, Fitness & Outdoors; Kindle E-reader Accessories; Kids' Clothing; Boating & Water Sports; Kindle Owners' Lending Library; Electronics Accessories; All Sports & Outdoors; Video Games for Kids; Athletic & Outdoor Clothing; Free-to-Play Games; Kindle Books; Clothing & Shoes; Sports Collectibles; Kindle Paperwhite 3G; Games; Kindle; Kindle Paperwhite; Outdoor; Shoes; Automotive Parts & Accessories; Toys & Games; Game Time; Accessories; Kindle Cloud Reader; Manage Your Kindle; Toys; Video Games; Video Games & Consoles; Team Sports; Clothing","Library, Shoes, Clothing, Toys, Outdoor",amazon,Kindle Owners' Lending Library,http://www.amazon.com/gp/redirect.html/ref=sd_allcat_kds/185-2659415-1292738?ie=UTF8&location=%2Fkindlelendinglibrary
16,"Free Kindle Reading Apps; Apparel, Shoes & Accessories; Digital Games; Sports; Kindle Fire Accessories; Outdoor Recreation; Sports & Toys; Music on Kindle Fire; Baby Clothing; Health, Fitness & Sports; Your Games & Software Library; Sports, Fitness & Outdoors; Kindle E-reader Accessories; Kids' Clothing; Boating & Water Sports; Kindle Owners' Lending Library; Electronics Accessories; All Sports & Outdoors; Video Games for Kids; Athletic & Outdoor Clothing; Free-to-Play Games; Kindle Books; Clothing & Shoes; Sports Collectibles; Kindle Paperwhite 3G; Games; Kindle; Kindle Paperwhite; Outdoor; Shoes; Automotive Parts & Accessories; Toys & Games; Game Time; Accessories; Kindle Cloud Reader; Manage Your Kindle; Toys; Video Games; Video Games & Consoles; Team Sports; Clothing","Library, Shoes, Clothing, Toys, Outdoor",amazon,Kindle Cloud Reader,http://www.amazon.comhttps://www.amazon.com:443/gp/redirect.html/ref=sd_allcat_kcr/185-2659415-1292738?location=https://read.amazon.com/&token=34AD60CFC4DCD7A97D4E2F4A4A7C4149FBEEF236
16,"Free Kindle Reading Apps; Apparel, Shoes & Accessories; Digital Games; Sports; Kindle Fire Accessories; Outdoor Recreation; Sports & Toys; Music on Kindle Fire; Baby Clothing; Health, Fitness & Sports; Your Games & Software Library; Sports, Fitness & Outdoors; Kindle E-reader Accessories; Kids' Clothing; Boating & Water Sports; Kindle Owners' Lending Library; Electronics Accessories; All Sports & Outdoors; Video Games for Kids; Athletic & Outdoor Clothing; Free-to-Play Games; Kindle Books; Clothing & Shoes; Sports Collectibles; Kindle Paperwhite 3G; Games; Kindle; Kindle Paperwhite; Outdoor; Shoes; Automotive Parts & Accessories; Toys & Games; Game Time; Accessories; Kindle Cloud Reader; Manage Your Kindle; Toys; Video Games; Video Games & Consoles; Team Sports; Clothing","Library, Shoes, Clothing, Toys, Outdoor",amazon,Free Kindle Reading Apps,http://www.amazon.com/gp/feature.html/ref=sd_allcat_karl/185-2659415-1292738?ie=UTF8&docId=1000493771
16,"Free Kindle Reading Apps; Apparel, Shoes & Accessories; Digital Games; Sports; Kindle Fire Accessories; Outdoor Recreation; Sports & Toys; Music on Kindle Fire; Baby Clothing; Health, Fitness & Sports; Your Games & Software Library; Sports, Fitness & Outdoors; Kindle E-reader Accessories; Kids' Clothing; Boating & Water Sports; Kindle Owners' Lending Library; Electronics Accessories; All Sports & Outdoors; Video Games for Kids; Athletic & Outdoor Clothing; Free-to-Play Games; Kindle Books; Clothing & Shoes; Sports Collectibles; Kindle Paperwhite 3G; Games; Kindle; Kindle Paperwhite; Outdoor; Shoes; Automotive Parts & Accessories; Toys & Games; Game Time; Accessories; Kindle Cloud Reader; Manage Your Kindle; Toys; Video Games; Video Games & Consoles; Team Sports; Clothing","Library, Shoes, Clothing, Toys, Outdoor",amazon,Manage Your Kindle,http://www.amazon.com/gp/digital/fiona/manage/ref=sd_allcat_myk/185-2659415-1292738
16,"Free Kindle Reading Apps; Apparel, Shoes & Accessories; Digital Games; Sports; Kindle Fire Accessories; Outdoor Recreation; Sports & Toys; Music on Kindle Fire; Baby Clothing; Health, Fitness & Sports; Your Games & Software Library; Sports, Fitness & Outdoors; Kindle E-reader Accessories; Kids' Clothing; Boating & Water Sports; Kindle Owners' Lending Library; Electronics Accessories; All Sports & Outdoors; Video Games for Kids; Athletic & Outdoor Clothing; Free-to-Play Games; Kindle Books; Clothing & Shoes; Sports Collectibles; Kindle Paperwhite 3G; Games; Kindle; Kindle Paperwhite; Outdoor; Shoes; Automotive Parts & Accessories; Toys & Games; Game Time; Accessories; Kindle Cloud Reader; Manage Your Kindle; Toys; Video Games; Video Games & Consoles; Team Sports; Clothing","Library, Shoes, Clothing, Toys, Outdoor",amazon,Your Games & Software Library,http://www.amazon.com/gp/swvgdtt/your-account/manage-downloads.html/ref=sd_allcat_dgs_gsl/185-2659415-1292738
16,"Free Kindle Reading Apps; Apparel, Shoes & Accessories; Digital Games; Sports; Kindle Fire Accessories; Outdoor Recreation; Sports & Toys; Music on Kindle Fire; Baby Clothing; Health, Fitness & Sports; Your Games & Software Library; Sports, Fitness & Outdoors; Kindle E-reader Accessories; Kids' Clothing; Boating & Water Sports; Kindle Owners' Lending Library; Electronics Accessories; All Sports & Outdoors; Video Games for Kids; Athletic & Outdoor Clothing; Free-to-Play Games; Kindle Books; Clothing & Shoes; Sports Collectibles; Kindle Paperwhite 3G; Games; Kindle; Kindle Paperwhite; Outdoor; Shoes; Automotive Parts & Accessories; Toys & Games; Game Time; Accessories; Kindle Cloud Reader; Manage Your Kindle; Toys; Video Games; Video Games & Consoles; Team Sports; Clothing","Library, Shoes, Clothing, Toys, Outdoor",amazon,Games,http://www.amazon.com/b/ref=sd_allcat_adr_gam/185-2659415-1292738?ie=UTF8&node=2478844011
